
time,gFx,gFy,gFz,wx,wy,wz,
3.293,-0.86,-0.53,0.12,0.82,-0.69,-1.78,
3.293,-0.85,-0.54,0.13,0.82,-0.69,-1.78,
3.293,-0.85,-0.54,0.13,0.79,-0.62,-1.74,
3.296,-0.85,-0.54,0.13,0.76,-0.55,-1.70,
3.297,-0.84,-0.54,0.14,0.76,-0.55,-1.70,
3.297,-0.84,-0.54,0.14,0.72,-0.50,-1.67,
3.297,-0.84,-0.54,0.14,0.70,-0.45,-1.63,
3.297,-0.82,-0.54,0.16,0.70,-0.45,-1.63,
3.297,-0.81,-0.55,0.17,0.70,-0.45,-1.63,
3.298,-0.81,-0.55,0.17,0.68,-0.41,-1.60,
3.298,-0.79,-0.55,0.19,0.68,-0.41,-1.60,
3.3,-0.77,-0.55,0.19,0.68,-0.41,-1.60,
3.3,-0.77,-0.55,0.19,0.66,-0.38,-1.58,
3.3,-0.75,-0.54,0.19,0.66,-0.38,-1.58,
3.3,-0.75,-0.54,0.19,0.65,-0.35,-1.56,
3.304,-0.73,-0.54,0.20,0.65,-0.35,-1.56,
3.304,-0.73,-0.54,0.20,0.63,-0.33,-1.54,
3.305,-0.73,-0.54,0.20,0.62,-0.32,-1.53,
3.305,-0.71,-0.54,0.21,0.62,-0.32,-1.53,
3.305,-0.70,-0.53,0.21,0.62,-0.32,-1.53,
3.305,-0.70,-0.53,0.21,0.61,-0.31,-1.52,
3.307,-0.69,-0.53,0.23,0.61,-0.31,-1.52,
3.307,-0.69,-0.53,0.23,0.60,-0.30,-1.52,
3.309,-0.68,-0.52,0.23,0.60,-0.30,-1.52,
3.309,-0.68,-0.52,0.23,0.59,-0.31,-1.51,
3.315,-0.66,-0.52,0.23,0.59,-0.31,-1.51,
3.315,-0.66,-0.52,0.23,0.58,-0.33,-1.51,
3.315,-0.66,-0.51,0.24,0.58,-0.33,-1.51,
3.316,-0.66,-0.51,0.24,0.56,-0.35,-1.52,
3.319,-0.65,-0.51,0.25,0.56,-0.35,-1.52,
3.319,-0.65,-0.51,0.25,0.55,-0.39,-1.52,
3.319,-0.65,-0.50,0.26,0.55,-0.39,-1.52,
3.319,-0.65,-0.50,0.26,0.54,-0.43,-1.52,
3.323,-0.63,-0.49,0.29,0.54,-0.43,-1.52,
3.323,-0.63,-0.49,0.29,0.53,-0.50,-1.53,
3.323,-0.63,-0.48,0.31,0.53,-0.50,-1.53,
3.323,-0.63,-0.48,0.31,0.51,-0.59,-1.53,
3.323,-0.61,-0.46,0.35,0.51,-0.59,-1.53,
3.323,-0.61,-0.46,0.35,0.49,-0.70,-1.54,
3.325,-0.59,-0.48,0.34,0.49,-0.70,-1.54,
3.325,-0.59,-0.48,0.34,0.47,-0.83,-1.54,
3.331,-0.56,-0.49,0.33,0.47,-0.83,-1.54,
3.332,-0.56,-0.49,0.33,0.45,-0.93,-1.56,
3.332,-0.55,-0.50,0.31,0.45,-0.93,-1.56,
3.332,-0.55,-0.50,0.31,0.44,-1.03,-1.58,
3.332,-0.55,-0.51,0.28,0.44,-1.03,-1.58,
3.333,-0.55,-0.51,0.28,0.43,-1.09,-1.60,
3.339,-0.57,-0.48,0.26,0.43,-1.09,-1.60,
3.339,-0.57,-0.48,0.26,0.43,-1.14,-1.61,
3.34,-0.62,-0.41,0.25,0.43,-1.14,-1.61,
3.34,-0.62,-0.41,0.25,0.43,-1.18,-1.61,
3.343,-0.71,-0.26,0.27,0.43,-1.18,-1.61,
3.343,-0.67,-0.32,0.24,0.43,-1.18,-1.61,
3.344,-0.67,-0.32,0.24,0.44,-1.19,-1.56,
3.344,-0.67,-0.32,0.24,0.46,-1.21,-1.48,
3.344,-0.62,-0.39,0.20,0.46,-1.21,-1.48,
3.344,-0.62,-0.39,0.20,0.48,-1.20,-1.44,
3.344,-0.58,-0.47,0.18,0.48,-1.20,-1.44,
3.345,-0.58,-0.47,0.18,0.49,-1.19,-1.40,
3.346,-0.55,-0.54,0.17,0.49,-1.19,-1.40,
3.346,-0.55,-0.54,0.17,0.50,-1.18,-1.38,
3.347,-0.55,-0.54,0.17,0.51,-1.16,-1.39,
3.347,-0.53,-0.61,0.17,0.51,-1.16,-1.39,
3.353,-0.51,-0.66,0.18,0.51,-1.16,-1.39,
3.353,-0.51,-0.66,0.18,0.53,-1.14,-1.40,
3.354,-0.49,-0.71,0.19,0.53,-1.14,-1.40,
3.354,-0.49,-0.71,0.19,0.55,-1.13,-1.43,
3.354,-0.48,-0.74,0.19,0.55,-1.13,-1.43,
3.354,-0.48,-0.74,0.19,0.56,-1.12,-1.48,
3.358,-0.47,-0.76,0.18,0.56,-1.12,-1.48,
3.358,-0.47,-0.78,0.17,0.56,-1.12,-1.48,
3.358,-0.47,-0.78,0.17,0.58,-1.12,-1.52,
3.358,-0.47,-0.78,0.17,0.60,-1.11,-1.57,
3.36,-0.47,-0.78,0.17,0.61,-1.09,-1.63,
3.36,-0.47,-0.78,0.16,0.61,-1.09,-1.63,
3.361,-0.48,-0.79,0.15,0.61,-1.09,-1.63,
3.362,-0.48,-0.79,0.15,0.62,-1.06,-1.69,
3.367,-0.50,-0.79,0.14,0.62,-1.06,-1.69,
3.367,-0.50,-0.79,0.14,0.63,-1.01,-1.75,
3.37,-0.50,-0.79,0.14,0.64,-0.95,-1.81,
3.37,-0.52,-0.79,0.12,0.64,-0.95,-1.81,
3.37,-0.54,-0.79,0.12,0.64,-0.95,-1.81,
3.371,-0.55,-0.78,0.12,0.64,-0.95,-1.81,
3.371,-0.55,-0.78,0.12,0.66,-0.88,-1.86,
3.371,-0.55,-0.78,0.12,0.66,-0.79,-1.91,
3.371,-0.57,-0.77,0.13,0.66,-0.79,-1.91,
3.371,-0.57,-0.77,0.13,0.68,-0.69,-1.96,
3.394,-0.59,-0.76,0.15,0.68,-0.69,-1.96,
3.394,-0.59,-0.76,0.15,0.69,-0.59,-2.00,
3.394,-0.60,-0.74,0.16,0.69,-0.59,-2.00,
3.394,-0.60,-0.74,0.16,0.71,-0.49,-2.03,
3.394,-0.61,-0.72,0.19,0.71,-0.49,-2.03,
3.395,-0.61,-0.72,0.19,0.73,-0.39,-2.06,
3.395,-0.61,-0.72,0.19,0.75,-0.30,-2.08,
3.395,-0.61,-0.70,0.22,0.75,-0.30,-2.08,
3.395,-0.62,-0.67,0.24,0.75,-0.30,-2.08,
3.396,-0.62,-0.67,0.24,0.77,-0.21,-2.10,
3.396,-0.62,-0.65,0.27,0.77,-0.21,-2.10,
3.396,-0.62,-0.65,0.27,0.79,-0.15,-2.11,
3.397,-0.62,-0.63,0.29,0.79,-0.15,-2.11,
3.397,-0.62,-0.63,0.29,0.80,-0.09,-2.11,
3.397,-0.61,-0.61,0.30,0.80,-0.09,-2.11,
3.397,-0.61,-0.61,0.30,0.82,-0.05,-2.12,
3.397,-0.62,-0.60,0.31,0.82,-0.05,-2.12,
3.397,-0.62,-0.60,0.31,0.82,-0.02,-2.12,
3.398,-0.62,-0.59,0.30,0.82,-0.02,-2.12,
3.398,-0.62,-0.59,0.30,0.81,-0.00,-2.11,
3.398,-0.62,-0.58,0.29,0.81,-0.00,-2.11,
3.398,-0.62,-0.58,0.29,0.81,0.02,-2.10,
3.398,-0.61,-0.58,0.28,0.81,0.02,-2.10,
3.398,-0.61,-0.58,0.28,0.79,0.04,-2.09,
3.399,-0.61,-0.58,0.28,0.75,0.04,-2.08,
3.399,-0.61,-0.58,0.27,0.75,0.04,-2.08,
3.404,-0.61,-0.58,0.26,0.75,0.04,-2.08,
3.404,-0.61,-0.59,0.24,0.75,0.04,-2.08,
3.405,-0.61,-0.59,0.24,0.72,0.06,-2.06,
3.405,-0.61,-0.60,0.23,0.72,0.06,-2.06,
3.405,-0.61,-0.60,0.23,0.67,0.06,-2.04,
3.405,-0.61,-0.60,0.23,0.62,0.06,-2.03,
3.405,-0.61,-0.60,0.23,0.57,0.06,-2.02,
3.406,-0.61,-0.61,0.21,0.57,0.06,-2.02,
3.411,-0.61,-0.63,0.20,0.57,0.06,-2.02,
3.416,-0.61,-0.63,0.20,0.50,0.07,-2.01,
3.416,-0.62,-0.64,0.18,0.50,0.07,-2.01,
3.416,-0.62,-0.64,0.18,0.45,0.07,-1.99,
3.416,-0.62,-0.65,0.17,0.45,0.07,-1.99,
3.421,-0.62,-0.65,0.17,0.39,0.07,-1.98,
3.421,-0.62,-0.67,0.17,0.39,0.07,-1.98,
3.421,-0.62,-0.67,0.17,0.34,0.09,-1.97,
3.422,-0.62,-0.67,0.17,0.29,0.10,-1.96,
3.422,-0.62,-0.68,0.15,0.29,0.10,-1.96,
3.422,-0.62,-0.70,0.14,0.29,0.10,-1.96,
3.422,-0.63,-0.70,0.12,0.29,0.10,-1.96,
3.422,-0.63,-0.70,0.12,0.24,0.11,-1.94,
3.422,-0.63,-0.70,0.12,0.20,0.13,-1.92,
3.422,-0.63,-0.70,0.11,0.20,0.13,-1.92,
3.422,-0.63,-0.70,0.11,0.16,0.14,-1.91,
3.428,-0.63,-0.70,0.10,0.16,0.14,-1.91,
3.428,-0.63,-0.70,0.10,0.12,0.16,-1.88,
3.429,-0.63,-0.70,0.08,0.12,0.16,-1.88,
3.429,-0.63,-0.70,0.08,0.09,0.17,-1.86,
3.429,-0.62,-0.70,0.07,0.09,0.17,-1.86,
3.429,-0.62,-0.70,0.07,0.05,0.18,-1.84,
3.435,-0.61,-0.70,0.06,0.05,0.18,-1.84,
3.436,-0.61,-0.70,0.06,0.01,0.18,-1.82,
3.436,-0.60,-0.70,0.05,0.01,0.18,-1.82,
3.437,-0.59,-0.70,0.04,0.01,0.18,-1.82,
3.437,-0.59,-0.70,0.04,-0.02,0.18,-1.81,
3.437,-0.59,-0.70,0.04,-0.05,0.18,-1.80,
3.437,-0.59,-0.70,0.04,-0.09,0.16,-1.79,
3.437,-0.57,-0.70,0.04,-0.09,0.16,-1.79,
3.438,-0.56,-0.70,0.04,-0.09,0.16,-1.79,
3.439,-0.56,-0.70,0.04,-0.12,0.15,-1.78,
3.441,-0.54,-0.71,0.04,-0.12,0.15,-1.78,
3.441,-0.54,-0.71,0.04,-0.15,0.14,-1.78,
3.443,-0.54,-0.71,0.04,-0.18,0.12,-1.79,
3.444,-0.52,-0.71,0.05,-0.18,0.12,-1.79,
3.444,-0.51,-0.72,0.06,-0.18,0.12,-1.79,
3.444,-0.51,-0.72,0.06,-0.21,0.11,-1.80,
3.451,-0.49,-0.72,0.06,-0.21,0.11,-1.80,
3.451,-0.48,-0.73,0.08,-0.21,0.11,-1.80,
3.451,-0.48,-0.73,0.08,-0.26,0.10,-1.81,
3.451,-0.48,-0.73,0.08,-0.29,0.08,-1.82,
3.451,-0.48,-0.73,0.08,-0.32,0.08,-1.84,
3.452,-0.47,-0.74,0.08,-0.32,0.08,-1.84,
3.453,-0.46,-0.75,0.11,-0.32,0.08,-1.84,
3.453,-0.46,-0.75,0.11,-0.35,0.07,-1.86,
3.454,-0.45,-0.77,0.13,-0.35,0.07,-1.86,
3.455,-0.45,-0.77,0.13,-0.38,0.07,-1.88,
3.457,-0.45,-0.78,0.15,-0.38,0.07,-1.88,
3.457,-0.45,-0.78,0.15,-0.41,0.08,-1.91,
3.458,-0.44,-0.80,0.17,-0.41,0.08,-1.91,
3.459,-0.44,-0.80,0.17,-0.43,0.09,-1.93,
3.464,-0.44,-0.81,0.20,-0.43,0.09,-1.93,
3.465,-0.44,-0.83,0.23,-0.43,0.09,-1.93,
3.465,-0.44,-0.83,0.23,-0.46,0.10,-1.96,
3.465,-0.44,-0.83,0.23,-0.49,0.11,-1.99,
3.466,-0.44,-0.84,0.25,-0.49,0.11,-1.99,
3.466,-0.44,-0.84,0.25,-0.50,0.12,-2.01,
3.467,-0.44,-0.86,0.29,-0.50,0.12,-2.01,
3.468,-0.44,-0.86,0.29,-0.52,0.14,-2.04,
3.469,-0.45,-0.87,0.32,-0.52,0.14,-2.04,
3.47,-0.45,-0.87,0.32,-0.52,0.14,-2.06,
3.471,-0.46,-0.88,0.35,-0.52,0.14,-2.06,
3.472,-0.46,-0.88,0.35,-0.52,0.15,-2.09,
3.474,-0.48,-0.90,0.38,-0.52,0.15,-2.09,
3.474,-0.48,-0.90,0.38,-0.52,0.14,-2.10,
3.497,-0.49,-0.91,0.41,-0.52,0.14,-2.10,
3.497,-0.49,-0.91,0.41,-0.51,0.13,-2.12,
3.498,-0.51,-0.91,0.44,-0.51,0.13,-2.12,
3.498,-0.54,-0.93,0.47,-0.51,0.13,-2.12,
3.498,-0.54,-0.93,0.47,-0.49,0.12,-2.14,
3.498,-0.54,-0.93,0.47,-0.46,0.09,-2.14,
3.498,-0.54,-0.93,0.47,-0.44,0.06,-2.16,
3.499,-0.55,-0.93,0.50,-0.44,0.06,-2.16,
3.499,-0.57,-0.94,0.52,-0.44,0.06,-2.16,
3.499,-0.57,-0.94,0.52,-0.40,0.03,-2.16,
3.499,-0.58,-0.95,0.54,-0.40,0.03,-2.16,
3.499,-0.58,-0.95,0.54,-0.36,-0.01,-2.16,
3.499,-0.59,-0.96,0.56,-0.36,-0.01,-2.16,
3.5,-0.59,-0.96,0.56,-0.32,-0.05,-2.16,
3.5,-0.60,-0.97,0.58,-0.32,-0.05,-2.16,
3.5,-0.60,-0.97,0.58,-0.27,-0.09,-2.16,
3.5,-0.60,-0.97,0.59,-0.27,-0.09,-2.16,
3.5,-0.60,-0.98,0.60,-0.27,-0.09,-2.16,
3.5,-0.60,-0.98,0.60,-0.22,-0.12,-2.15,
3.5,-0.60,-0.98,0.60,-0.16,-0.16,-2.14,
3.5,-0.61,-0.98,0.60,-0.16,-0.16,-2.14,
3.501,-0.61,-0.98,0.60,-0.10,-0.18,-2.13,
3.501,-0.61,-0.98,0.60,-0.10,-0.18,-2.13,
3.501,-0.61,-0.98,0.60,-0.03,-0.20,-2.11,
3.503,-0.62,-0.98,0.58,-0.03,-0.20,-2.11,
3.503,-0.62,-0.99,0.57,-0.03,-0.20,-2.11,
3.504,-0.62,-0.99,0.57,0.03,-0.22,-2.09,
3.504,-0.62,-0.99,0.57,0.09,-0.23,-2.07,
3.504,-0.62,-0.99,0.57,0.14,-0.24,-2.04,
3.504,-0.61,-1.01,0.56,0.14,-0.24,-2.04,
3.504,-0.60,-1.03,0.53,0.14,-0.24,-2.04,
3.505,-0.60,-1.03,0.53,0.20,-0.24,-2.03,
3.512,-0.60,-1.05,0.51,0.20,-0.24,-2.03,
3.512,-0.59,-1.06,0.50,0.20,-0.24,-2.03,
3.512,-0.59,-1.06,0.50,0.25,-0.23,-2.02,
3.512,-0.59,-1.06,0.50,0.30,-0.23,-2.01,
3.513,-0.59,-1.07,0.48,0.30,-0.23,-2.01,
3.513,-0.59,-1.07,0.48,0.34,-0.22,-2.01,
3.513,-0.59,-1.07,0.47,0.34,-0.22,-2.01,
3.513,-0.59,-1.07,0.47,0.37,-0.22,-2.00,
3.517,-0.58,-1.06,0.46,0.37,-0.22,-2.00,
3.517,-0.59,-1.05,0.43,0.37,-0.22,-2.00,
3.517,-0.59,-1.05,0.43,0.40,-0.21,-2.00,
3.517,-0.59,-1.05,0.43,0.42,-0.20,-1.99,
3.522,-0.59,-1.05,0.42,0.42,-0.20,-1.99,
3.522,-0.59,-1.05,0.42,0.44,-0.19,-1.98,
3.522,-0.59,-1.04,0.42,0.44,-0.19,-1.98,
3.522,-0.59,-1.04,0.42,0.44,-0.18,-1.97,
3.524,-0.60,-1.04,0.41,0.44,-0.18,-1.97,
3.524,-0.60,-1.04,0.41,0.45,-0.17,-1.96,
3.525,-0.61,-1.04,0.40,0.45,-0.17,-1.96,
3.528,-0.61,-1.04,0.40,0.45,-0.17,-1.94,
3.528,-0.62,-1.04,0.41,0.45,-0.17,-1.94,
3.528,-0.62,-1.04,0.41,0.44,-0.17,-1.92,
3.53,-0.63,-1.04,0.41,0.44,-0.17,-1.92,
3.53,-0.63,-1.04,0.41,0.43,-0.17,-1.90,
3.536,-0.63,-1.04,0.42,0.43,-0.17,-1.90,
3.537,-0.64,-1.04,0.42,0.43,-0.17,-1.90,
3.537,-0.64,-1.04,0.42,0.42,-0.19,-1.87,
3.537,-0.64,-1.04,0.42,0.41,-0.20,-1.85,
3.538,-0.64,-1.04,0.42,0.40,-0.22,-1.83,
3.538,-0.65,-1.05,0.43,0.40,-0.22,-1.83,
3.538,-0.65,-1.05,0.43,0.40,-0.22,-1.83,
3.538,-0.65,-1.05,0.43,0.39,-0.24,-1.81,
3.543,-0.66,-1.05,0.43,0.39,-0.24,-1.81,
3.544,-0.65,-1.06,0.43,0.39,-0.24,-1.81,
3.544,-0.65,-1.06,0.43,0.38,-0.26,-1.78,
3.544,-0.65,-1.06,0.43,0.38,-0.26,-1.76,
3.544,-0.65,-1.06,0.42,0.38,-0.26,-1.76,
3.544,-0.65,-1.06,0.42,0.37,-0.28,-1.73,
3.548,-0.64,-1.06,0.42,0.37,-0.28,-1.73,
3.548,-0.64,-1.06,0.42,0.37,-0.28,-1.71,
3.549,-0.64,-1.05,0.41,0.37,-0.28,-1.71,
3.55,-0.63,-1.05,0.42,0.37,-0.28,-1.71,
3.55,-0.63,-1.05,0.42,0.37,-0.27,-1.69,
3.55,-0.63,-1.05,0.42,0.37,-0.26,-1.66,
3.55,-0.62,-1.05,0.41,0.37,-0.26,-1.66,
3.55,-0.62,-1.05,0.41,0.38,-0.24,-1.64,
3.553,-0.62,-1.05,0.41,0.39,-0.23,-1.61,
3.553,-0.61,-1.05,0.42,0.39,-0.23,-1.61,
3.555,-0.60,-1.05,0.41,0.39,-0.23,-1.61,
3.555,-0.60,-1.05,0.41,0.40,-0.21,-1.59,
3.557,-0.59,-1.05,0.41,0.40,-0.21,-1.59,
3.557,-0.59,-1.05,0.41,0.41,-0.19,-1.58,
3.563,-0.58,-1.05,0.41,0.41,-0.19,-1.58,
3.564,-0.58,-1.05,0.41,0.43,-0.17,-1.55,
3.564,-0.56,-1.04,0.41,0.43,-0.17,-1.55,
3.564,-0.56,-1.04,0.41,0.45,-0.15,-1.53,
3.564,-0.56,-1.04,0.41,0.47,-0.13,-1.52,
3.564,-0.55,-1.03,0.41,0.47,-0.13,-1.52,
3.565,-0.55,-1.03,0.41,0.48,-0.12,-1.50,
3.565,-0.53,-1.02,0.40,0.48,-0.12,-1.50,
3.571,-0.52,-1.02,0.39,0.48,-0.12,-1.50,
3.571,-0.50,-1.00,0.39,0.48,-0.12,-1.50,
3.572,-0.50,-1.00,0.39,0.50,-0.11,-1.48,
3.572,-0.50,-1.00,0.39,0.52,-0.11,-1.47,
3.572,-0.49,-1.00,0.38,0.52,-0.11,-1.47,
3.572,-0.49,-1.00,0.38,0.54,-0.11,-1.46,
3.572,-0.48,-0.99,0.38,0.54,-0.11,-1.46,
3.573,-0.48,-0.99,0.38,0.55,-0.12,-1.45,
3.595,-0.47,-0.98,0.37,0.55,-0.12,-1.45,
3.596,-0.47,-0.98,0.37,0.57,-0.12,-1.44,
3.596,-0.47,-0.98,0.37,0.57,-0.12,-1.44,
3.596,-0.47,-0.98,0.37,0.58,-0.13,-1.44,
3.598,-0.46,-0.97,0.37,0.58,-0.13,-1.44,
3.598,-0.46,-0.97,0.37,0.59,-0.14,-1.44,
3.598,-0.46,-0.97,0.36,0.59,-0.14,-1.44,
3.599,-0.46,-0.97,0.36,0.60,-0.15,-1.44,
3.599,-0.46,-0.97,0.36,0.62,-0.17,-1.44,
3.599,-0.46,-0.97,0.36,0.62,-0.17,-1.44,
3.599,-0.46,-0.97,0.35,0.62,-0.17,-1.44,
3.6,-0.45,-0.97,0.35,0.62,-0.17,-1.44,
3.6,-0.45,-0.97,0.35,0.63,-0.19,-1.43,
3.6,-0.45,-0.97,0.35,0.64,-0.20,-1.43,
3.6,-0.45,-0.97,0.34,0.64,-0.20,-1.43,
3.6,-0.45,-0.97,0.34,0.64,-0.23,-1.44,
3.6,-0.45,-0.97,0.34,0.64,-0.23,-1.44,
3.601,-0.45,-0.97,0.34,0.65,-0.25,-1.43,
3.601,-0.44,-0.97,0.35,0.65,-0.25,-1.43,
3.601,-0.44,-0.97,0.35,0.66,-0.29,-1.43,
3.601,-0.43,-0.97,0.35,0.66,-0.29,-1.43,
3.601,-0.43,-0.97,0.35,0.67,-0.33,-1.43,
3.601,-0.43,-0.97,0.35,0.67,-0.33,-1.43,
3.602,-0.43,-0.97,0.35,0.67,-0.38,-1.43,
3.603,-0.42,-0.97,0.37,0.67,-0.38,-1.43,
3.604,-0.41,-0.97,0.37,0.67,-0.38,-1.43,
3.604,-0.40,-0.98,0.39,0.67,-0.38,-1.43,
3.604,-0.40,-0.98,0.39,0.68,-0.44,-1.42,
3.604,-0.40,-0.98,0.39,0.70,-0.51,-1.43,
3.605,-0.40,-0.98,0.39,0.71,-0.59,-1.43,
3.605,-0.40,-0.98,0.39,0.74,-0.68,-1.43,
3.605,-0.39,-0.98,0.42,0.74,-0.68,-1.43,
3.606,-0.37,-0.97,0.44,0.74,-0.68,-1.43,
3.607,-0.37,-0.97,0.44,0.77,-0.79,-1.44,
3.608,-0.35,-0.97,0.43,0.77,-0.79,-1.44,
3.609,-0.35,-0.97,0.43,0.81,-0.88,-1.45,
3.611,-0.33,-0.95,0.42,0.81,-0.88,-1.45,
3.611,-0.33,-0.95,0.42,0.84,-0.93,-1.46,
3.616,-0.31,-0.93,0.40,0.84,-0.93,-1.46,
3.616,-0.29,-0.92,0.38,0.84,-0.93,-1.46,
3.616,-0.29,-0.92,0.38,0.86,-0.93,-1.47,
3.616,-0.29,-0.92,0.38,0.86,-0.91,-1.48,
3.617,-0.27,-0.90,0.36,0.86,-0.91,-1.48,
3.617,-0.27,-0.90,0.36,0.87,-0.88,-1.49,
3.622,-0.26,-0.90,0.36,0.87,-0.88,-1.49,
3.623,-0.26,-0.90,0.36,0.86,-0.83,-1.49,
3.623,-0.25,-0.90,0.36,0.86,-0.83,-1.49,
3.623,-0.25,-0.91,0.35,0.86,-0.83,-1.49,
3.623,-0.25,-0.91,0.35,0.86,-0.79,-1.49,
3.623,-0.25,-0.91,0.35,0.84,-0.74,-1.50,
3.625,-0.25,-0.93,0.36,0.84,-0.74,-1.50,
3.625,-0.25,-0.93,0.36,0.84,-0.70,-1.51,
3.627,-0.26,-0.94,0.37,0.84,-0.70,-1.51,
3.627,-0.26,-0.94,0.37,0.83,-0.66,-1.53,
3.628,-0.26,-0.95,0.38,0.83,-0.66,-1.53,
3.628,-0.26,-0.95,0.38,0.84,-0.63,-1.53,
3.631,-0.28,-0.95,0.41,0.84,-0.63,-1.53,
3.631,-0.28,-0.95,0.41,0.85,-0.61,-1.55,
3.637,-0.28,-0.94,0.42,0.85,-0.61,-1.55,
3.638,-0.30,-0.93,0.44,0.85,-0.61,-1.55,
3.638,-0.30,-0.93,0.44,0.87,-0.61,-1.56,
3.638,-0.30,-0.93,0.44,0.88,-0.62,-1.56,
3.638,-0.31,-0.91,0.45,0.88,-0.62,-1.56,
3.638,-0.31,-0.91,0.45,0.91,-0.63,-1.56,
3.638,-0.32,-0.90,0.46,0.91,-0.63,-1.56,
3.64,-0.32,-0.90,0.46,0.93,-0.66,-1.55,
3.641,-0.32,-0.90,0.46,0.95,-0.68,-1.54,
3.641,-0.33,-0.88,0.46,0.95,-0.68,-1.54,
3.644,-0.33,-0.88,0.46,0.97,-0.70,-1.52,
3.645,-0.34,-0.87,0.46,0.97,-0.70,-1.52,
3.645,-0.34,-0.87,0.45,0.97,-0.70,-1.52,
3.645,-0.34,-0.87,0.45,0.99,-0.72,-1.50,
3.652,-0.35,-0.86,0.44,0.99,-0.72,-1.50,
3.653,-0.34,-0.86,0.42,0.99,-0.72,-1.50,
3.653,-0.34,-0.86,0.42,1.02,-0.74,-1.47,
3.653,-0.34,-0.86,0.42,1.04,-0.75,-1.45,
3.653,-0.34,-0.86,0.42,1.06,-0.76,-1.43,
3.654,-0.34,-0.86,0.40,1.06,-0.76,-1.43,
3.654,-0.33,-0.86,0.38,1.06,-0.76,-1.43,
3.654,-0.33,-0.86,0.38,1.07,-0.75,-1.41,
3.656,-0.32,-0.86,0.36,1.07,-0.75,-1.41,
3.657,-0.32,-0.86,0.36,1.08,-0.75,-1.38,
3.66,-0.31,-0.86,0.33,1.08,-0.75,-1.38,
3.66,-0.31,-0.86,0.33,1.08,-0.74,-1.37,
3.66,-0.30,-0.86,0.30,1.08,-0.74,-1.37,
3.662,-0.30,-0.86,0.30,1.07,-0.73,-1.36,
3.667,-0.29,-0.85,0.26,1.07,-0.73,-1.36,
3.667,-0.28,-0.85,0.24,1.07,-0.73,-1.36,
3.667,-0.26,-0.85,0.22,1.07,-0.73,-1.36,
3.669,-0.26,-0.85,0.22,1.05,-0.72,-1.35,
3.669,-0.26,-0.85,0.22,1.03,-0.71,-1.34,
3.669,-0.26,-0.85,0.22,1.00,-0.70,-1.33,
3.67,-0.26,-0.85,0.22,0.96,-0.69,-1.33,
3.671,-0.25,-0.84,0.19,0.96,-0.69,-1.33,
3.671,-0.24,-0.84,0.17,0.96,-0.69,-1.33,
3.672,-0.24,-0.84,0.17,0.92,-0.67,-1.33,
3.673,-0.23,-0.84,0.15,0.92,-0.67,-1.33,
3.674,-0.23,-0.84,0.15,0.87,-0.65,-1.33,
3.675,-0.22,-0.84,0.14,0.87,-0.65,-1.33,
3.675,-0.22,-0.84,0.14,0.82,-0.63,-1.33,
3.699,-0.21,-0.85,0.13,0.82,-0.63,-1.33,
3.699,-0.21,-0.85,0.13,0.76,-0.60,-1.34,
3.699,-0.21,-0.85,0.13,0.76,-0.60,-1.34,
3.7,-0.21,-0.85,0.13,0.76,-0.60,-1.34,
3.7,-0.21,-0.85,0.13,0.70,-0.57,-1.35,
3.7,-0.21,-0.85,0.13,0.64,-0.53,-1.35,
3.7,-0.21,-0.85,0.14,0.64,-0.53,-1.35,
3.7,-0.21,-0.85,0.14,0.59,-0.49,-1.35,
3.7,-0.21,-0.85,0.14,0.59,-0.49,-1.35,
3.7,-0.21,-0.85,0.14,0.53,-0.45,-1.35,
3.7,-0.22,-0.84,0.15,0.53,-0.45,-1.35,
3.7,-0.22,-0.84,0.15,0.47,-0.41,-1.35,
3.7,-0.22,-0.84,0.16,0.47,-0.41,-1.35,
3.701,-0.22,-0.84,0.16,0.42,-0.36,-1.35,
3.701,-0.23,-0.84,0.17,0.42,-0.36,-1.35,
3.701,-0.23,-0.84,0.17,0.37,-0.31,-1.33,
3.701,-0.22,-0.83,0.18,0.37,-0.31,-1.33,
3.701,-0.22,-0.83,0.18,0.32,-0.25,-1.32,
3.701,-0.22,-0.83,0.18,0.27,-0.19,-1.30,
3.701,-0.22,-0.83,0.20,0.27,-0.19,-1.30,
3.701,-0.22,-0.84,0.22,0.27,-0.19,-1.30,
3.701,-0.22,-0.84,0.22,0.23,-0.14,-1.29,
3.702,-0.22,-0.84,0.25,0.23,-0.14,-1.29,
3.702,-0.22,-0.84,0.25,0.19,-0.08,-1.27,
3.702,-0.22,-0.84,0.28,0.19,-0.08,-1.27,
3.702,-0.22,-0.84,0.28,0.16,-0.04,-1.26,
3.707,-0.21,-0.85,0.31,0.16,-0.04,-1.26,
3.707,-0.21,-0.85,0.31,0.13,0.00,-1.24,
3.707,-0.20,-0.85,0.34,0.13,0.00,-1.24,
3.71,-0.20,-0.85,0.34,0.12,0.03,-1.23,
3.71,-0.19,-0.86,0.37,0.12,0.03,-1.23,
3.71,-0.18,-0.86,0.39,0.12,0.03,-1.23,
3.71,-0.18,-0.86,0.39,0.10,0.06,-1.22,
3.71,-0.18,-0.86,0.39,0.09,0.08,-1.22,
3.711,-0.18,-0.86,0.39,0.08,0.10,-1.21,
3.711,-0.17,-0.86,0.40,0.08,0.10,-1.21,
3.711,-0.16,-0.85,0.41,0.08,0.10,-1.21,
