
time,gFx,gFy,gFz,wx,wy,wz,
2.518,0.16,0.95,-0.23,0.38,-0.49,-0.18,
2.518,0.16,0.95,-0.23,0.39,-0.50,-0.18,
2.518,0.15,0.95,-0.25,0.39,-0.50,-0.18,
2.518,0.15,0.96,-0.26,0.39,-0.50,-0.18,
2.518,0.15,0.96,-0.26,0.40,-0.51,-0.16,
2.518,0.15,0.96,-0.26,0.40,-0.51,-0.15,
2.518,0.14,0.97,-0.27,0.40,-0.51,-0.15,
2.52,0.15,0.97,-0.27,0.40,-0.51,-0.15,
2.52,0.15,0.97,-0.27,0.40,-0.50,-0.13,
2.525,0.15,0.98,-0.26,0.40,-0.50,-0.13,
2.526,0.15,0.98,-0.26,0.40,-0.50,-0.12,
2.526,0.15,0.98,-0.26,0.40,-0.49,-0.11,
2.526,0.16,0.98,-0.26,0.40,-0.49,-0.11,
2.526,0.16,0.98,-0.26,0.40,-0.49,-0.11,
2.526,0.16,0.98,-0.26,0.40,-0.47,-0.10,
2.531,0.16,0.98,-0.26,0.40,-0.47,-0.10,
2.531,0.16,0.98,-0.26,0.40,-0.45,-0.09,
2.531,0.17,0.98,-0.26,0.40,-0.45,-0.09,
2.532,0.18,0.97,-0.27,0.40,-0.45,-0.09,
2.533,0.18,0.97,-0.27,0.41,-0.43,-0.07,
2.533,0.18,0.97,-0.27,0.42,-0.39,-0.06,
2.533,0.18,0.97,-0.27,0.42,-0.37,-0.05,
2.533,0.19,0.97,-0.28,0.42,-0.37,-0.05,
2.535,0.20,0.97,-0.30,0.42,-0.37,-0.05,
2.535,0.20,0.97,-0.30,0.41,-0.33,-0.04,
2.536,0.21,0.97,-0.33,0.41,-0.33,-0.04,
2.537,0.21,0.97,-0.33,0.41,-0.30,-0.04,
2.539,0.21,0.97,-0.33,0.40,-0.27,-0.03,
2.539,0.23,0.97,-0.34,0.40,-0.27,-0.03,
2.546,0.24,0.97,-0.35,0.40,-0.27,-0.03,
2.546,0.25,0.97,-0.36,0.40,-0.27,-0.03,
2.546,0.25,0.97,-0.36,0.38,-0.23,-0.03,
2.546,0.25,0.97,-0.36,0.36,-0.20,-0.03,
2.546,0.25,0.96,-0.36,0.36,-0.20,-0.03,
2.547,0.25,0.96,-0.36,0.34,-0.17,-0.03,
2.547,0.25,0.96,-0.36,0.34,-0.17,-0.03,
2.548,0.25,0.96,-0.36,0.32,-0.15,-0.03,
2.55,0.25,0.95,-0.35,0.32,-0.15,-0.03,
2.55,0.25,0.95,-0.35,0.30,-0.13,-0.03,
2.553,0.24,0.95,-0.32,0.30,-0.13,-0.03,
2.553,0.24,0.95,-0.32,0.27,-0.12,-0.03,
2.553,0.24,0.94,-0.31,0.27,-0.12,-0.03,
2.554,0.24,0.94,-0.31,0.26,-0.11,-0.02,
2.561,0.23,0.94,-0.30,0.26,-0.11,-0.02,
2.561,0.23,0.94,-0.30,0.24,-0.10,-0.02,
2.562,0.21,0.95,-0.29,0.24,-0.10,-0.02,
2.562,0.21,0.95,-0.27,0.24,-0.10,-0.02,
2.562,0.20,0.95,-0.26,0.24,-0.10,-0.02,
2.563,0.20,0.95,-0.26,0.23,-0.09,-0.02,
2.563,0.20,0.95,-0.26,0.22,-0.09,-0.01,
2.564,0.20,0.95,-0.26,0.22,-0.09,-0.00,
2.564,0.20,0.95,-0.26,0.22,-0.08,0.01,
2.564,0.19,0.95,-0.24,0.22,-0.08,0.01,
2.566,0.19,0.95,-0.24,0.22,-0.09,0.02,
2.566,0.19,0.96,-0.24,0.22,-0.09,0.02,
2.566,0.19,0.96,-0.23,0.22,-0.09,0.02,
2.567,0.19,0.96,-0.23,0.22,-0.09,0.03,
2.569,0.20,0.96,-0.22,0.22,-0.09,0.03,
2.569,0.20,0.96,-0.22,0.23,-0.09,0.04,
2.571,0.21,0.95,-0.21,0.23,-0.09,0.04,
2.572,0.21,0.95,-0.21,0.24,-0.10,0.05,
2.578,0.23,0.95,-0.19,0.24,-0.10,0.05,
2.579,0.23,0.95,-0.19,0.25,-0.10,0.04,
2.579,0.24,0.94,-0.18,0.25,-0.10,0.04,
2.579,0.24,0.94,-0.18,0.27,-0.11,0.04,
2.579,0.26,0.94,-0.19,0.27,-0.11,0.04,
2.579,0.26,0.94,-0.19,0.29,-0.11,0.03,
2.58,0.26,0.94,-0.19,0.31,-0.11,0.03,
2.58,0.27,0.94,-0.18,0.31,-0.11,0.03,
2.582,0.28,0.95,-0.22,0.31,-0.11,0.03,
2.582,0.28,0.95,-0.22,0.31,-0.12,0.02,
2.584,0.28,0.95,-0.22,0.31,-0.10,0.02,
2.584,0.29,0.95,-0.27,0.31,-0.10,0.02,
2.586,0.31,0.95,-0.27,0.31,-0.10,0.02,
2.586,0.31,0.95,-0.27,0.30,-0.06,0.01,
2.593,0.33,0.95,-0.26,0.30,-0.06,0.01,
2.593,0.33,0.95,-0.26,0.30,-0.01,-0.00,
2.617,0.37,0.94,-0.25,0.30,-0.01,-0.00,
2.617,0.35,0.94,-0.25,0.30,-0.01,-0.00,
2.617,0.35,0.94,-0.25,0.30,0.04,-0.02,
2.618,0.35,0.94,-0.25,0.28,0.06,-0.05,
2.618,0.35,0.94,-0.25,0.26,0.06,-0.08,
2.618,0.32,0.94,-0.27,0.26,0.06,-0.08,
2.618,0.28,0.94,-0.29,0.26,0.06,-0.08,
2.618,0.28,0.94,-0.29,0.24,0.05,-0.09,
2.618,0.25,0.94,-0.31,0.24,0.05,-0.09,
2.618,0.25,0.94,-0.31,0.22,0.05,-0.10,
2.618,0.23,0.95,-0.32,0.22,0.05,-0.10,
2.618,0.23,0.95,-0.32,0.20,0.04,-0.11,
2.619,0.23,0.95,-0.32,0.19,0.05,-0.11,
2.619,0.21,0.95,-0.32,0.19,0.05,-0.11,
2.619,0.20,0.95,-0.32,0.19,0.05,-0.11,
2.619,0.19,0.94,-0.31,0.19,0.05,-0.11,
2.619,0.18,0.94,-0.31,0.19,0.05,-0.11,
2.619,0.18,0.94,-0.31,0.19,0.06,-0.10,
2.619,0.18,0.94,-0.31,0.18,0.07,-0.10,
2.619,0.18,0.94,-0.31,0.18,0.07,-0.09,
2.619,0.17,0.93,-0.30,0.18,0.07,-0.09,
2.62,0.17,0.93,-0.30,0.18,0.07,-0.08,
2.62,0.16,0.92,-0.29,0.18,0.07,-0.08,
2.62,0.16,0.92,-0.29,0.17,0.05,-0.07,
2.62,0.15,0.92,-0.29,0.17,0.05,-0.07,
2.62,0.15,0.92,-0.29,0.17,0.03,-0.06,
2.625,0.15,0.92,-0.28,0.17,0.03,-0.06,
2.626,0.16,0.93,-0.29,0.17,0.03,-0.06,
2.626,0.16,0.93,-0.29,0.16,-0.00,-0.05,
2.626,0.16,0.93,-0.30,0.16,-0.00,-0.05,
2.626,0.16,0.93,-0.30,0.16,-0.03,-0.05,
2.626,0.16,0.93,-0.30,0.16,-0.05,-0.03,
2.626,0.16,0.93,-0.30,0.15,-0.07,-0.03,
2.626,0.16,0.93,-0.31,0.15,-0.07,-0.03,
2.626,0.16,0.93,-0.31,0.15,-0.07,-0.02,
2.626,0.16,0.93,-0.32,0.15,-0.07,-0.02,
2.627,0.17,0.93,-0.31,0.15,-0.07,-0.02,
2.627,0.17,0.93,-0.31,0.15,-0.07,-0.01,
2.628,0.17,0.92,-0.32,0.15,-0.07,-0.01,
2.628,0.17,0.92,-0.32,0.14,-0.06,-0.01,
2.63,0.18,0.92,-0.32,0.14,-0.06,-0.01,
2.63,0.18,0.92,-0.32,0.15,-0.07,0.00,
2.642,0.18,0.92,-0.31,0.15,-0.07,0.00,
2.642,0.19,0.91,-0.31,0.15,-0.07,0.00,
2.642,0.19,0.91,-0.30,0.15,-0.07,0.00,
2.642,0.19,0.91,-0.30,0.14,-0.06,0.00,
2.642,0.19,0.91,-0.30,0.14,-0.06,0.01,
2.643,0.19,0.91,-0.30,0.14,-0.08,0.01,
2.643,0.19,0.91,-0.30,0.15,-0.08,0.00,
2.643,0.19,0.91,-0.30,0.15,-0.08,0.00,
2.643,0.20,0.91,-0.29,0.15,-0.08,0.00,
2.643,0.20,0.91,-0.29,0.16,-0.11,0.00,
2.643,0.20,0.92,-0.29,0.16,-0.11,0.00,
2.643,0.20,0.92,-0.29,0.17,-0.13,-0.00,
2.643,0.19,0.92,-0.29,0.17,-0.13,-0.00,
2.643,0.19,0.92,-0.29,0.17,-0.16,-0.01,
2.644,0.18,0.92,-0.28,0.17,-0.16,-0.01,
2.645,0.18,0.92,-0.28,0.18,-0.19,-0.01,
2.652,0.18,0.92,-0.28,0.18,-0.19,-0.01,
2.654,0.18,0.92,-0.28,0.20,-0.22,-0.01,
2.654,0.17,0.92,-0.28,0.20,-0.22,-0.01,
2.654,0.16,0.93,-0.29,0.20,-0.22,-0.01,
2.654,0.16,0.93,-0.29,0.21,-0.25,-0.02,
2.655,0.16,0.93,-0.29,0.23,-0.28,-0.02,
2.656,0.15,0.93,-0.30,0.23,-0.28,-0.02,
2.656,0.15,0.93,-0.30,0.24,-0.29,-0.02,
2.657,0.15,0.93,-0.31,0.24,-0.29,-0.02,
2.657,0.15,0.93,-0.31,0.26,-0.32,-0.02,
2.657,0.15,0.93,-0.31,0.26,-0.32,-0.02,
2.658,0.15,0.93,-0.31,0.27,-0.33,-0.01,
2.659,0.16,0.92,-0.33,0.27,-0.33,-0.01,
2.66,0.16,0.92,-0.33,0.27,-0.34,-0.00,
2.662,0.17,0.92,-0.34,0.27,-0.34,-0.00,
2.663,0.17,0.92,-0.34,0.28,-0.35,-0.01,
2.664,0.18,0.92,-0.35,0.28,-0.35,-0.01,
2.664,0.18,0.92,-0.35,0.28,-0.36,-0.00,
2.666,0.20,0.91,-0.36,0.28,-0.36,-0.00,
2.666,0.20,0.91,-0.36,0.28,-0.36,-0.01,
2.672,0.22,0.91,-0.37,0.28,-0.36,-0.01,
2.673,0.22,0.91,-0.37,0.29,-0.37,-0.02,
2.673,0.23,0.90,-0.37,0.29,-0.37,-0.02,
2.675,0.24,0.90,-0.37,0.29,-0.37,-0.02,
2.675,0.25,0.89,-0.38,0.29,-0.37,-0.02,
2.675,0.25,0.89,-0.38,0.29,-0.37,-0.02,
2.675,0.25,0.89,-0.38,0.29,-0.36,-0.04,
2.675,0.25,0.89,-0.38,0.29,-0.36,-0.05,
2.676,0.24,0.89,-0.38,0.29,-0.36,-0.05,
2.676,0.24,0.89,-0.38,0.28,-0.36,-0.07,
2.678,0.23,0.89,-0.39,0.28,-0.36,-0.07,
2.678,0.23,0.89,-0.39,0.27,-0.36,-0.08,
2.679,0.22,0.89,-0.39,0.27,-0.36,-0.08,
2.68,0.22,0.89,-0.39,0.26,-0.35,-0.10,
2.682,0.21,0.89,-0.39,0.26,-0.35,-0.10,
2.682,0.21,0.89,-0.39,0.26,-0.34,-0.11,
2.687,0.19,0.89,-0.40,0.26,-0.34,-0.11,
2.689,0.19,0.89,-0.40,0.25,-0.34,-0.11,
2.689,0.19,0.89,-0.40,0.24,-0.33,-0.12,
2.689,0.18,0.89,-0.40,0.24,-0.33,-0.12,
2.689,0.17,0.89,-0.40,0.24,-0.33,-0.12,
2.69,0.17,0.89,-0.40,0.23,-0.34,-0.12,
2.713,0.16,0.89,-0.40,0.23,-0.34,-0.12,
2.713,0.16,0.89,-0.40,0.22,-0.33,-0.12,
2.713,0.15,0.89,-0.40,0.22,-0.33,-0.12,
2.713,0.15,0.89,-0.40,0.22,-0.33,-0.12,
2.713,0.14,0.89,-0.39,0.22,-0.33,-0.12,
2.715,0.14,0.89,-0.39,0.20,-0.34,-0.11,
2.715,0.13,0.89,-0.38,0.20,-0.34,-0.11,
2.715,0.13,0.89,-0.38,0.18,-0.34,-0.10,
2.715,0.13,0.89,-0.38,0.18,-0.34,-0.09,
2.715,0.13,0.89,-0.38,0.18,-0.34,-0.09,
2.715,0.12,0.89,-0.38,0.18,-0.34,-0.09,
2.715,0.12,0.89,-0.37,0.18,-0.34,-0.09,
2.715,0.12,0.89,-0.37,0.18,-0.34,-0.08,
2.715,0.12,0.89,-0.37,0.17,-0.34,-0.06,
2.716,0.12,0.89,-0.37,0.16,-0.33,-0.05,
2.716,0.13,0.89,-0.36,0.16,-0.33,-0.05,
2.716,0.13,0.90,-0.35,0.16,-0.33,-0.05,
2.716,0.13,0.90,-0.35,0.15,-0.33,-0.04,
2.716,0.13,0.90,-0.35,0.15,-0.33,-0.04,
2.716,0.13,0.90,-0.35,0.15,-0.32,-0.03,
2.716,0.14,0.91,-0.35,0.15,-0.32,-0.03,
2.716,0.14,0.91,-0.35,0.15,-0.31,-0.02,
2.716,0.14,0.92,-0.35,0.15,-0.31,-0.02,
2.717,0.14,0.92,-0.35,0.14,-0.30,-0.00,
2.72,0.15,0.92,-0.35,0.14,-0.30,-0.00,
2.721,0.15,0.92,-0.35,0.14,-0.28,0.01,
2.722,0.15,0.92,-0.35,0.14,-0.26,0.03,
2.722,0.15,0.93,-0.36,0.14,-0.26,0.03,
2.722,0.15,0.94,-0.37,0.14,-0.26,0.03,
2.722,0.15,0.94,-0.37,0.13,-0.23,0.04,
2.722,0.15,0.94,-0.37,0.11,-0.19,0.06,
2.722,0.16,0.94,-0.38,0.11,-0.19,0.06,
2.723,0.17,0.94,-0.39,0.11,-0.19,0.06,
2.723,0.17,0.94,-0.39,0.10,-0.16,0.06,
2.725,0.18,0.94,-0.40,0.10,-0.16,0.06,
2.726,0.18,0.94,-0.40,0.09,-0.13,0.08,
2.729,0.19,0.94,-0.40,0.09,-0.13,0.08,
2.729,0.19,0.94,-0.40,0.07,-0.11,0.09,
2.731,0.20,0.94,-0.40,0.07,-0.11,0.09,
2.731,0.21,0.93,-0.40,0.07,-0.11,0.09,
2.732,0.21,0.93,-0.40,0.06,-0.09,0.10,
2.732,0.21,0.93,-0.40,0.04,-0.08,0.10,
2.741,0.21,0.93,-0.39,0.04,-0.08,0.10,
2.741,0.21,0.93,-0.39,0.02,-0.08,0.11,
2.741,0.22,0.93,-0.39,0.02,-0.08,0.11,
2.742,0.22,0.93,-0.39,0.01,-0.09,0.10,
2.742,0.24,0.93,-0.38,0.01,-0.09,0.10,
2.742,0.24,0.93,-0.38,0.01,-0.09,0.10,
2.742,0.24,0.93,-0.38,0.01,-0.09,0.10,
2.742,0.24,0.93,-0.38,-0.00,-0.10,0.10,
2.742,0.25,0.93,-0.37,-0.00,-0.10,0.10,
2.742,0.25,0.93,-0.37,-0.01,-0.10,0.09,
2.745,0.26,0.91,-0.34,-0.01,-0.10,0.09,
2.745,0.26,0.91,-0.34,-0.01,-0.09,0.09,
2.745,0.27,0.92,-0.33,-0.01,-0.09,0.09,
2.747,0.27,0.92,-0.33,-0.01,-0.08,0.08,
2.747,0.27,0.93,-0.32,-0.01,-0.08,0.08,
2.747,0.27,0.93,-0.32,0.01,-0.09,0.07,
2.75,0.26,0.94,-0.31,0.01,-0.09,0.07,
2.75,0.26,0.94,-0.31,0.01,-0.10,0.06,
2.751,0.26,0.95,-0.31,0.01,-0.10,0.06,
2.753,0.26,0.95,-0.31,0.01,-0.12,0.06,
2.753,0.26,0.95,-0.31,0.01,-0.14,0.04,
2.753,0.26,0.95,-0.32,0.01,-0.14,0.04,
2.758,0.26,0.96,-0.31,0.01,-0.14,0.04,
2.758,0.26,0.96,-0.31,0.01,-0.17,0.03,
2.759,0.26,0.95,-0.31,0.01,-0.17,0.03,
2.76,0.26,0.95,-0.32,0.01,-0.17,0.03,
2.76,0.26,0.95,-0.32,0.02,-0.19,0.02,
2.76,0.26,0.95,-0.32,0.03,-0.21,0.01,
2.762,0.26,0.95,-0.32,0.04,-0.23,-0.00,
2.762,0.25,0.95,-0.32,0.04,-0.23,-0.00,
2.762,0.25,0.94,-0.31,0.04,-0.23,-0.00,
2.764,0.25,0.94,-0.31,0.04,-0.24,-0.01,
2.764,0.24,0.94,-0.31,0.04,-0.24,-0.01,
2.764,0.24,0.94,-0.31,0.04,-0.25,-0.01,
2.767,0.23,0.94,-0.32,0.04,-0.25,-0.01,
2.767,0.23,0.94,-0.32,0.05,-0.26,-0.01,
2.772,0.23,0.94,-0.32,0.05,-0.26,-0.01,
2.772,0.23,0.94,-0.32,0.06,-0.27,-0.01,
2.774,0.22,0.94,-0.31,0.06,-0.27,-0.01,
2.775,0.22,0.94,-0.31,0.06,-0.27,-0.01,
2.775,0.22,0.94,-0.31,0.07,-0.28,-0.01,
2.776,0.22,0.94,-0.31,0.08,-0.29,-0.01,
2.777,0.21,0.94,-0.31,0.08,-0.29,-0.01,
2.777,0.21,0.94,-0.31,0.09,-0.30,-0.00,
2.777,0.21,0.95,-0.30,0.09,-0.30,-0.00,
2.777,0.21,0.95,-0.30,0.10,-0.30,0.00,
2.78,0.21,0.95,-0.31,0.10,-0.30,0.00,
2.78,0.21,0.95,-0.31,0.10,-0.31,0.00,
2.784,0.21,0.95,-0.30,0.10,-0.31,0.00,
2.785,0.21,0.95,-0.30,0.12,-0.32,0.01,
2.786,0.21,0.95,-0.31,0.12,-0.32,0.01,
2.787,0.21,0.96,-0.31,0.12,-0.32,0.01,
2.787,0.21,0.96,-0.31,0.12,-0.33,0.01,
2.787,0.21,0.96,-0.31,0.14,-0.34,0.02,
2.788,0.21,0.96,-0.31,0.14,-0.35,0.03,
2.788,0.21,0.95,-0.31,0.14,-0.35,0.03,
2.79,0.21,0.95,-0.32,0.14,-0.35,0.03,
2.79,0.21,0.95,-0.32,0.15,-0.35,0.03,
2.815,0.21,0.95,-0.32,0.15,-0.35,0.03,
2.815,0.21,0.95,-0.32,0.16,-0.36,0.04,
2.815,0.21,0.95,-0.32,0.16,-0.36,0.04,
2.815,0.21,0.95,-0.32,0.16,-0.37,0.04,
2.816,0.22,0.95,-0.33,0.16,-0.37,0.04,
2.816,0.22,0.95,-0.33,0.17,-0.37,0.05,
2.816,0.22,0.95,-0.33,0.17,-0.37,0.05,
2.816,0.23,0.95,-0.34,0.17,-0.37,0.05,
2.816,0.24,0.95,-0.34,0.17,-0.37,0.05,
2.816,0.24,0.95,-0.34,0.17,-0.37,0.05,
2.817,0.25,0.95,-0.35,0.17,-0.37,0.05,
2.817,0.25,0.96,-0.34,0.17,-0.37,0.05,
2.817,0.25,0.96,-0.34,0.18,-0.38,0.04,
2.817,0.25,0.96,-0.34,0.17,-0.37,0.04,
2.817,0.25,0.96,-0.34,0.17,-0.37,0.04,
2.817,0.26,0.96,-0.34,0.17,-0.37,0.04,
2.817,0.26,0.97,-0.34,0.17,-0.37,0.04,
2.818,0.26,0.97,-0.34,0.17,-0.37,0.03,
2.818,0.26,0.97,-0.33,0.17,-0.37,0.03,
2.818,0.27,0.97,-0.33,0.17,-0.37,0.03,
2.818,0.27,0.97,-0.33,0.17,-0.37,0.03,
2.818,0.27,0.97,-0.33,0.17,-0.37,0.02,
2.818,0.27,0.97,-0.33,0.17,-0.37,0.02,
2.818,0.27,0.97,-0.33,0.17,-0.37,0.02,
2.819,0.27,0.97,-0.33,0.17,-0.37,0.01,
2.819,0.27,0.97,-0.32,0.17,-0.37,0.01,
2.819,0.26,0.97,-0.31,0.17,-0.37,0.01,
2.819,0.26,0.97,-0.31,0.17,-0.36,0.00,
2.823,0.26,0.97,-0.31,0.17,-0.36,0.00,
2.823,0.25,0.97,-0.30,0.17,-0.36,0.00,
2.824,0.25,0.97,-0.29,0.17,-0.36,0.00,
2.824,0.25,0.97,-0.29,0.18,-0.36,0.00,
2.824,0.24,0.97,-0.29,0.18,-0.36,0.00,
2.824,0.24,0.97,-0.29,0.18,-0.35,0.00,
2.824,0.24,0.97,-0.29,0.20,-0.35,-0.00,
2.824,0.24,0.97,-0.29,0.20,-0.35,-0.00,
2.824,0.24,0.97,-0.28,0.20,-0.35,-0.00,
2.825,0.24,0.97,-0.28,0.21,-0.35,0.00,
2.83,0.24,0.97,-0.28,0.22,-0.36,-0.00,
2.831,0.24,0.98,-0.28,0.22,-0.36,-0.00,
2.831,0.23,0.98,-0.28,0.22,-0.36,-0.00,
2.831,0.23,0.98,-0.28,0.24,-0.36,0.00,
2.832,0.23,0.98,-0.30,0.24,-0.36,0.00,
2.836,0.23,0.98,-0.30,0.25,-0.36,0.00,
2.837,0.23,0.99,-0.31,0.25,-0.36,0.00,
2.837,0.23,0.99,-0.31,0.25,-0.35,0.01,
2.837,0.22,0.99,-0.33,0.25,-0.35,0.01,
2.837,0.22,0.99,-0.33,0.26,-0.34,0.01,
2.838,0.22,0.98,-0.34,0.26,-0.34,0.01,
2.838,0.22,0.98,-0.34,0.25,-0.34,0.01,
2.84,0.22,0.98,-0.34,0.25,-0.34,0.01,
2.84,0.22,0.98,-0.34,0.25,-0.34,0.02,
2.841,0.22,0.98,-0.34,0.24,-0.33,0.02,
2.841,0.22,0.98,-0.35,0.24,-0.33,0.02,
2.844,0.23,0.97,-0.35,0.24,-0.33,0.02,
2.844,0.23,0.97,-0.35,0.24,-0.33,0.02,
2.845,0.24,0.96,-0.34,0.24,-0.33,0.02,
2.845,0.24,0.96,-0.34,0.23,-0.32,0.02,
2.853,0.26,0.96,-0.35,0.23,-0.32,0.02,
2.853,0.27,0.95,-0.35,0.23,-0.32,0.02,
2.854,0.27,0.95,-0.35,0.22,-0.32,0.01,
2.854,0.27,0.95,-0.35,0.21,-0.31,-0.00,
2.854,0.29,0.95,-0.36,0.21,-0.31,-0.00,
2.854,0.29,0.95,-0.36,0.21,-0.30,-0.02,
2.855,0.31,0.95,-0.37,0.21,-0.30,-0.02,
2.855,0.31,0.95,-0.37,0.19,-0.28,-0.03,
2.855,0.31,0.96,-0.37,0.19,-0.28,-0.03,
2.855,0.31,0.96,-0.37,0.18,-0.26,-0.06,
2.859,0.30,0.97,-0.37,0.18,-0.26,-0.06,
2.859,0.30,0.97,-0.37,0.17,-0.24,-0.07,
2.86,0.30,0.97,-0.37,0.16,-0.21,-0.09,
2.86,0.29,0.97,-0.36,0.16,-0.21,-0.09,
2.861,0.27,0.98,-0.35,0.16,-0.21,-0.09,
2.862,0.27,0.98,-0.35,0.15,-0.20,-0.11,
2.864,0.25,0.98,-0.34,0.15,-0.20,-0.11,
2.864,0.25,0.98,-0.34,0.15,-0.19,-0.11,
2.866,0.23,0.98,-0.32,0.15,-0.19,-0.11,
2.866,0.23,0.98,-0.32,0.14,-0.18,-0.11,
2.87,0.22,0.98,-0.31,0.14,-0.18,-0.11,
2.87,0.22,0.98,-0.31,0.14,-0.17,-0.12,
2.873,0.20,0.98,-0.31,0.14,-0.17,-0.12,
2.873,0.19,0.98,-0.30,0.14,-0.17,-0.12,
2.873,0.19,0.98,-0.30,0.14,-0.17,-0.11,
2.873,0.19,0.98,-0.30,0.14,-0.17,-0.11,
2.875,0.18,0.98,-0.28,0.14,-0.17,-0.11,
2.875,0.18,0.98,-0.28,0.15,-0.18,-0.11,
2.875,0.17,0.98,-0.27,0.15,-0.18,-0.11,
2.876,0.17,0.98,-0.27,0.16,-0.19,-0.11,
2.88,0.17,0.97,-0.25,0.16,-0.19,-0.11,
2.88,0.17,0.97,-0.25,0.18,-0.21,-0.10,
2.88,0.17,0.97,-0.24,0.18,-0.21,-0.10,
2.881,0.17,0.97,-0.24,0.19,-0.23,-0.09,
2.883,0.18,0.97,-0.24,0.19,-0.23,-0.09,
2.883,0.18,0.97,-0.24,0.22,-0.25,-0.09,
2.885,0.19,0.97,-0.24,0.22,-0.25,-0.09,
2.885,0.19,0.97,-0.24,0.24,-0.26,-0.09,
2.892,0.19,0.97,-0.24,0.24,-0.26,-0.09,
2.892,0.19,0.97,-0.24,0.26,-0.28,-0.09,
2.892,0.19,0.97,-0.24,0.29,-0.29,-0.09,
2.892,0.19,0.97,-0.23,0.29,-0.29,-0.09,
2.914,0.19,0.96,-0.22,0.29,-0.29,-0.09,
2.914,0.19,0.96,-0.22,0.31,-0.31,-0.09,
2.915,0.19,0.96,-0.22,0.33,-0.33,-0.09,
2.915,0.20,0.96,-0.22,0.33,-0.33,-0.09,
2.915,0.20,0.95,-0.21,0.33,-0.33,-0.09,
2.915,0.20,0.95,-0.21,0.36,-0.36,-0.10,
2.916,0.20,0.95,-0.21,0.36,-0.36,-0.10,
2.916,0.20,0.95,-0.21,0.39,-0.39,-0.11,
2.916,0.20,0.94,-0.21,0.39,-0.39,-0.11,
2.917,0.20,0.94,-0.21,0.41,-0.43,-0.12,
2.917,0.19,0.94,-0.21,0.41,-0.43,-0.12,
2.917,0.19,0.94,-0.21,0.44,-0.46,-0.12,
2.917,0.18,0.94,-0.22,0.44,-0.46,-0.12,
2.917,0.18,0.94,-0.22,0.48,-0.50,-0.13,
2.917,0.18,0.94,-0.23,0.48,-0.50,-0.13,
2.917,0.18,0.94,-0.23,0.50,-0.52,-0.13,
2.918,0.17,0.93,-0.25,0.50,-0.52,-0.13,
2.918,0.17,0.93,-0.25,0.52,-0.55,-0.13,
2.918,0.17,0.93,-0.25,0.53,-0.57,-0.14,
2.918,0.17,0.93,-0.26,0.53,-0.57,-0.14,
2.918,0.17,0.93,-0.26,0.55,-0.59,-0.14,
2.918,0.16,0.93,-0.28,0.55,-0.59,-0.14,
2.918,0.15,0.93,-0.29,0.55,-0.59,-0.14,
2.918,0.15,0.93,-0.29,0.57,-0.60,-0.14,
2.918,0.15,0.93,-0.29,0.57,-0.61,-0.13,
2.919,0.15,0.93,-0.29,0.57,-0.63,-0.13,
2.919,0.15,0.93,-0.30,0.57,-0.63,-0.13,
2.919,0.14,0.93,-0.31,0.57,-0.63,-0.13,
2.922,0.13,0.92,-0.32,0.57,-0.63,-0.13,
2.923,0.13,0.92,-0.32,0.58,-0.64,-0.12,
2.923,0.13,0.93,-0.33,0.58,-0.64,-0.12,
2.923,0.13,0.93,-0.33,0.57,-0.65,-0.11,
2.923,0.12,0.93,-0.33,0.57,-0.65,-0.11,
2.923,0.12,0.93,-0.33,0.57,-0.66,-0.10,
2.925,0.12,0.93,-0.34,0.57,-0.66,-0.10,
2.925,0.12,0.93,-0.34,0.57,-0.66,-0.09,
2.926,0.12,0.93,-0.35,0.57,-0.66,-0.09,
2.926,0.12,0.93,-0.35,0.56,-0.67,-0.08,
2.932,0.12,0.93,-0.36,0.56,-0.67,-0.08,
2.932,0.12,0.93,-0.36,0.56,-0.67,-0.08,
2.932,0.12,0.93,-0.36,0.54,-0.66,-0.07,
2.932,0.12,0.92,-0.36,0.54,-0.66,-0.07,
2.932,0.12,0.92,-0.36,0.53,-0.66,-0.06,
2.934,0.12,0.92,-0.36,0.53,-0.65,-0.05,
2.935,0.13,0.92,-0.35,0.53,-0.65,-0.05,
2.935,0.13,0.92,-0.35,0.52,-0.63,-0.04,
2.937,0.14,0.92,-0.33,0.52,-0.63,-0.04,
2.937,0.14,0.92,-0.33,0.52,-0.63,-0.04,
2.941,0.14,0.93,-0.34,0.52,-0.63,-0.04,
2.941,0.14,0.93,-0.34,0.51,-0.62,-0.03,
2.941,0.14,0.93,-0.33,0.51,-0.62,-0.03,
2.941,0.14,0.93,-0.33,0.51,-0.61,-0.03,
2.945,0.14,0.93,-0.33,0.51,-0.61,-0.03,
2.945,0.14,0.93,-0.33,0.51,-0.60,-0.03,
2.945,0.14,0.93,-0.33,0.51,-0.59,-0.02,
2.945,0.14,0.93,-0.33,0.51,-0.59,-0.02,
2.946,0.14,0.92,-0.34,0.51,-0.59,-0.02,
2.946,0.14,0.92,-0.34,0.50,-0.59,-0.01,
2.948,0.15,0.92,-0.34,0.50,-0.59,-0.01,
2.948,0.15,0.92,-0.34,0.51,-0.59,-0.02,
2.95,0.15,0.92,-0.34,0.51,-0.59,-0.02,
2.95,0.15,0.92,-0.34,0.51,-0.59,-0.01,
2.953,0.16,0.92,-0.33,0.51,-0.59,-0.01,
2.953,0.16,0.92,-0.33,0.50,-0.60,-0.01,
